날짜,종목코드,외국인순매수,기관순매수,개인순매수
2019-05-15,004990,-1071193200,177340250,893852950
2019-05-15,005380,2228305500,-1882250000,-329971000
2019-05-15,005387,-1675875500,1370656400,310478300
2019-05-15,005490,-2153532500,-3260931000,5239789000
2019-05-15,005830,527126600,-952085700,424959100
2019-05-15,005930,-22572210350,-26101383100,38642679450
2019-05-15,005935,4128767600,-4739296550,503065350
2019-05-15,006280,-133451000,-240116500,373567500
2019-05-15,006400,7705691500,-4687444500,-2804491500
2019-05-15,006800,-929859990,144750870,754294320
2019-05-15,007070,-816510050,-738489850,1547310900
2019-05-15,008770,-25902152700,16721553700,3880648300
2019-05-15,008930,-56283700,-267867100,324150800
2019-05-15,009150,7551009300,2871256300,-10932609500
2019-05-15,009830,-2806467850,8895144300,-6195906350
2019-05-15,010130,-220103500,-77070500,-189118500
2019-05-15,010140,-71841400,-3140680490,3234548590
2019-05-15,010950,2413352000,1311692100,-3502072200
2019-05-15,011070,-3140837000,3572550500,-431713500
2019-05-15,011170,-4126530250,1225845250,2830826000
2019-05-15,011200,-432294345,11917375,418761470
2019-05-15,012330,1827096500,-4586571000,2769575500
2019-05-15,012450,787569350,-1366943650,579374300
2019-05-15,015760,-14362352350,-8180931200,22115396400
2019-05-15,017670,4736371500,-7504111500,2832589000
2019-05-15,018260,-3137112000,2992470500,145470500
2019-05-15,021240,1146037100,-538784900,-607631200
2019-05-15,024110,-928611350,441807450,431053900
2019-05-15,028260,-1149311300,-2897500900,2841607800
2019-05-15,029780,253216350,365526600,424686900
2019-05-15,030200,11890800,-2745540300,2872160000
2019-05-15,032830,-3541661300,-3341229900,6878915800
2019-05-15,033780,-430455600,-1401274400,1301608100
2019-05-15,034730,1650860500,-3536031500,1737532000
2019-05-15,035420,4241668000,-9779223000,5599259000
2019-05-15,035720,32538355500,-10097837000,-22628961500
2019-05-15,036570,2454106500,-2506186500,450105000
2019-05-15,042660,-443026150,1196175750,-753149600
2019-05-15,047050,-91293200,-189053700,280346900
2019-05-15,047810,1295486000,223042400,-1486033400
2019-05-15,051900,-213408000,-377933000,591341000
2019-05-15,051910,-9738180000,4226779000,5525128000
2019-05-15,052690,526327250,-1314028700,787701450
2019-05-15,055550,-1445270300,2855995950,-1410905950
2019-05-15,058470,-105798000,69579600,36218400
2019-05-15,064350,1147625650,-299866400,-871337200
2019-05-15,066570,9948368600,-5873525300,-4240619800
2019-05-15,068270,-15747484500,-673514500,16203386500
2019-05-15,069960,-1248140100,-600651500,1850123600
2019-05-15,071050,-3099848500,6529485600,-2687084200
2019-05-15,078930,-699929350,-666883950,1369322500
2019-05-15,086790,-99280350,15066550,51033850
2019-05-15,088350,65433035,-423377855,357944820
2019-05-15,090430,-1724812000,867204000,444531500
2019-05-15,093370,-168537740,171458130,-18933790
2019-05-15,096770,-2183477500,4142608500,-2209566500
2019-05-15,097950,-2460802500,-3207939500,5643095000
2019-05-15,105560,472372650,-1317245700,868031650
2019-05-15,111770,299729450,-501513100,202334150
2019-05-15,120110,-3102831750,4563315650,-1457559600
2019-05-15,128940,573249500,-35002500,-550472000
2019-05-15,138040,-154297650,483043600,-169646350
2019-05-15,139480,-5323058000,-4653791500,9983018500
2019-05-15,161390,-1444828400,177431650,1267396750
2019-05-15,185750,-1468656000,1059699300,449885900
2019-05-15,207940,-863565000,-1020943500,3848350500
2019-05-15,241560,469705500,-78841100,-390864400
2019-05-15,251270,-9165248500,-7903406500,16568257000
2019-05-15,267250,-4611674500,4632161000,-384392500
2019-05-15,267260,358846300,-460696800,90789300
2019-05-15,271560,-980128900,-978383500,2050375400
2019-05-15,316140,385797200,1396945200,-1784897400
2019-05-16,000100,-2739705500,3305739000,-542046000
2019-05-16,000150,-133635700,380766000,-247130300
2019-05-16,000270,-7963291150,9587630000,-1528472550
2019-05-16,000660,-20722326400,-7787649300,28199773100
2019-05-16,000720,-5271130100,4226664850,1029667050
2019-05-16,000810,-5692898000,6089463000,-416572000
2019-05-16,000990,-1301367700,-1768200,1214389350
2019-05-16,001450,-3435155350,-1928459350,5155912550
2019-05-16,001570,-9251675,1193415,7948205
2019-05-16,002380,-1807967500,-1160436000,2968946500
2019-05-16,002790,-826582700,-174938100,-160284700
2019-05-16,003550,2325885800,-2235600800,-97355000
2019-05-16,003670,-3377899500,518687100,2536865200
2019-05-16,004020,-3183603850,-1102908250,4235552900
2019-05-16,004170,-4336056500,135224500,4169734000
2019-05-16,004990,-1152205650,553740800,608376300
2019-05-16,005380,-43376226000,23492508000,19933353000
2019-05-16,005387,-2188936500,2480893000,-169891600
2019-05-16,005490,-11654901500,392341500,10249927500
2019-05-16,005830,-76589000,-1373079000,1204306000
2019-05-16,005930,-146178840600,688498450,133221324700
2019-05-16,005935,-4914776200,-3159670650,8066967450
2019-05-16,006280,203666500,-160455500,-17011000
2019-05-16,006400,-391534000,-3677080000,4001265500
2019-05-16,006800,-3091178860,1257111980,1800653260
2019-05-16,007070,-452094150,187592550,264501600
2019-05-16,008770,-15032182100,4140875400,8484554500
2019-05-16,008930,-378085100,54494400,309560700
2019-05-16,009150,-18575653600,-8137754300,26992753900
2019-05-16,009830,-821413550,1271182000,-439093450
2019-05-16,010130,-1943742000,-1560190000,3414226500
2019-05-16,010140,-2051345790,-2317714270,4334804030
2019-05-16,010950,-759623000,-1777073900,2751193400
2019-05-16,011070,-4086586500,1101542000,2979888000
2019-05-16,011170,-2381258500,-878789500,3206848500
2019-05-16,011200,-493146175,9441245,481919930
2019-05-16,012330,-12796765000,9945459000,2589797000
2019-05-16,012450,-715761700,833766050,-87704350
2019-05-16,015760,-7778444900,-3445345550,11191961350
2019-05-16,017670,4526150500,-3991649000,-533110500
2019-05-16,018260,-2541042000,1931951500,606630500
2019-05-16,021240,-1852980300,2350929300,-497117400
2019-05-16,024110,-438587850,473557750,-34983900
2019-05-16,028260,-4208197900,-1783670600,5656083500
2019-05-16,029780,-314664550,314296500,368050
2019-05-16,030200,2411000,-2405658950,2378076700
2019-05-16,032830,-8148829800,532052700,7606639200
2019-05-16,033780,-3950623900,2882622200,482983800
2019-05-16,034730,-5071413000,-1049833500,6118100000
2019-05-16,035420,2693383000,-2322234500,-371327000
2019-05-16,035720,14099800500,1230896000,-15169491500
2019-05-16,036570,3037453000,-1535514000,-1340140500
2019-05-16,042660,95536800,-877884450,757789150
2019-05-16,047050,-944110650,11018950,879990350
2019-05-16,047810,-1918130800,570732150,1377073450
2019-05-16,051900,453641000,801976000,-1258256000
2019-05-16,051910,-13751369000,3391888000,10176110500
2019-05-16,052690,11723150,-476014200,464291050
2019-05-16,055550,-12636807050,12035511100,648604100
2019-05-16,058470,368174000,-255389700,-102874400
2019-05-16,064350,-2289038850,2824267600,-1729260750
2019-05-16,066570,3836320600,-14874749200,10729600200
2019-05-16,068270,-325589500,671709000,-1060829000
2019-05-16,069960,-1939174200,-1076547200,3151951300
2019-05-16,071050,-653962600,2186456600,-1530820000
2019-05-16,078930,-744505200,-532731300,1249346150
2019-05-16,086790,2968219750,-800511800,-2162297100
2019-05-16,088350,645995170,-652951300,-29488575
2019-05-16,090430,932550000,-1607902500,1714500
2019-05-16,093370,-463672420,-369872960,847038980
2019-05-16,096770,-7213612500,726309000,6453499000
2019-05-16,097950,1930489000,-1227516000,-702973000
2019-05-16,105560,685659100,1749344900,-2394500200
2019-05-16,111770,64297000,2539419400,-2578508300
2019-05-16,120110,-1569487900,1990356350,-482544950
2019-05-16,128940,-310436000,1444831500,-1113495500
2019-05-16,138040,61620200,276149800,8066900
2019-05-16,139480,-25662849000,2309566500,23303299500
2019-05-16,161390,-940093050,92855950,852067200
2019-05-16,185750,-606920000,394127100,225921900
2019-05-16,207940,644952000,335225000,-1744331500
2019-05-16,241560,-153293000,150421850,94040550
2019-05-16,251270,-3618375500,3325887500,286613500
2019-05-16,267250,-4416202500,4151054500,250012000
2019-05-16,267260,-51807300,-206248350,246707600
2019-05-16,271560,-5862650600,-10376105700,16033436900
2019-05-16,316140,2137635400,-1158716700,-950740900
2019-05-17,000100,-2607629500,2954083000,-347157000
2019-05-17,000150,61544000,110789500,-169821000
2019-05-17,000270,-4464594300,5897317900,-1443935550
2019-05-17,000660,-10504318500,4894110300,4489222800
2019-05-17,000720,-2895459200,13180933150,-10375761950
2019-05-17,000810,-2155075500,454522000,1695053500
2019-05-17,000990,282493750,1237942500,157288350
2019-05-17,001450,-1718495750,-1392989100,3098551000
2019-05-17,001570,13904530,261830,-14200410
2019-05-17,002380,163923000,-504232500,340309500
2019-05-17,002790,367255300,-2042936800,470559100
2019-05-17,003550,2616215800,-2747029900,130814100
2019-05-17,003670,-2002977000,-68672400,2220384400
2019-05-17,004020,-422888150,-2041287500,2392453500
2019-05-17,004170,1010801000,196714000,-1226176500
2019-05-17,004990,-517461850,-108734400,584057000
2019-05-17,005380,-924519500,-793788500,1704908500
2019-05-17,005387,-2321322000,1953324400,377304800
2019-05-17,005490,-3590283500,1169477500,1830294000
2019-05-17,005830,-1108782500,-2187821500,3209614400
2019-05-17,005930,-28347474400,-32931032200,59741677550
2019-05-17,005935,-4722988650,-4187851400,8709443900
2019-05-17,006280,-629402500,-305730000,935132500
2019-05-17,006400,-562612500,-2607059000,3213152500
2019-05-17,006800,346363200,2641113710,-2987445210
2019-05-17,007070,204684700,-1203487750,996840950
2019-05-17,008770,-3815392600,686373600,3209246800
2019-05-17,008930,145207100,-117739400,-27467700
2019-05-17,009150,-11562803900,-3216255900,14512012500
2019-05-17,009830,-1278547850,3235449150,-1946226300
2019-05-17,010130,181248000,-2877500,-178756500
2019-05-17,010140,5241590200,-2044666310,-3294793390
2019-05-17,010950,3443322000,-950577200,-2415685600
2019-05-17,011070,-2114956500,1418112500,695995500
2019-05-17,011170,1179311500,408181500,-1574349500
2019-05-17,011200,-225691775,2286700,223405075
2019-05-17,012330,1858407000,-42320500,-1802302000
2019-05-17,012450,250121900,-1001724300,751602400
2019-05-17,015760,-9880779250,-2545176950,12020691900
2019-05-17,017670,8666865000,-7589304000,-1140071500
2019-05-17,018260,-2477037000,2219712000,138586000
2019-05-17,021240,-225220200,556064800,-345303400
2019-05-17,024110,-273895250,-452155750,726051000
2019-05-17,028260,-1308316800,-1019315500,2318362300
2019-05-17,029780,-401767950,911509950,-508671000
2019-05-17,030200,-1625950,588311500,-495744700
2019-05-17,032830,2688175700,-48119200,-2640056500
2019-05-17,033780,260457200,2645072000,-2896320700
2019-05-17,034730,2919204500,-5950081500,2953800000
2019-05-17,035420,21069968500,-17296998000,-3804977000
2019-05-17,035720,-119286500000,75261087500,41469810500
2019-05-17,036570,2336791000,-5532381500,3127524000
2019-05-17,042660,212859050,380139100,-628314300
2019-05-17,047050,-538279000,73936050,437934800
2019-05-17,047810,65734900,-172377600,106642700
2019-05-17,051900,-9636462000,-531775000,10084380000
2019-05-17,051910,-6647567500,1157419000,5162850500
2019-05-17,052690,-95631700,122080050,-26448350
2019-05-17,055550,2415723050,1235600400,-3670181200
2019-05-17,058470,-459532400,1467080400,-933516200
2019-05-17,064350,-491882650,509608050,-42455600
2019-05-17,066570,3626858700,-4407208900,849771000
2019-05-17,068270,1291491500,-9621158000,8344109000
2019-05-17,069960,20019200,-645064600,624873700
2019-05-17,071050,3108418500,-1134730300,-1958663800
2019-05-17,078930,301471000,-521308300,222331000
2019-05-17,086790,-6504466600,4156364200,2347663900
2019-05-17,088350,-340136535,-830141305,1161412695
2019-05-17,090430,3327663000,-5137797500,1143272500
2019-05-17,093370,10557410,-1184081300,1188174370
2019-05-17,096770,-4085983500,1512730000,2517652000
2019-05-17,097950,1829923000,-6047372500,4270243000
2019-05-17,105560,-3113442650,4188694050,-1035542800
2019-05-17,111770,-662030300,1148992450,-556882200
2019-05-17,120110,-1502968050,1737545900,-188333150
2019-05-17,128940,-272700500,1095214500,-822514000
2019-05-17,138040,-40437300,429902800,-85393500
2019-05-17,139480,-3050937000,-4289426000,7221701000
2019-05-17,161390,-207288350,-719961200,935596900
2019-05-17,185750,-1032152000,688430000,343722000
2019-05-17,207940,1502854500,2000437500,-3414912000
2019-05-17,241560,260774300,-270815550,-19539300
2019-05-17,251270,-530129000,-309774000,813732500
2019-05-17,267250,-3308422000,5419403000,-2105357000
2019-05-17,267260,249822800,-655856250,401728300
2019-05-17,271560,-4082274300,-9993336300,14017261100
2019-05-17,316140,-339617900,826570450,-417674550
2019-05-20,000100,-3122854000,2619715000,-174635000
2019-05-20,000150,879971100,-1283760200,548690600
2019-05-20,000270,-4651509850,10090363400,-5633718200
2019-05-20,000660,-9725012800,3361518500,7285775900
2019-05-20,000720,-1262612300,3157528700,-1895625900
2019-05-20,000810,1190431000,130892500,-1210606500
2019-05-20,000990,-1793360800,371193650,1428356150
2019-05-20,001450,-1811568550,2284213300,-472644750
2019-05-20,001570,-783360,649625,99460
2019-05-20,002380,-2030859500,-116981500,2127926000
2019-05-20,002790,-821289500,-325172600,233772100
2019-05-20,003550,-179667900,672816200,-493148300
2019-05-20,003670,-211018000,-1307438400,1086932400
2019-05-20,004020,-1140636350,-419352900,1352189250
2019-05-20,004170,2015626500,-834754500,-1182666000
2019-05-20,004990,-628471900,-7260000,638955450
2019-05-20,005380,-5531946000,13415864000,-7862876000
2019-05-20,005387,-3910959800,3864188100,46212300
2019-05-20,005490,907493500,-3042291000,1915620000
2019-05-20,005830,1583989400,-933265900,-513071600
2019-05-20,005930,69786295200,-9667424550,-39063330950
2019-05-20,005935,-5508187850,7041138750,-1556719600
2019-05-20,006280,-43905000,-138350000,182255000
2019-05-20,006400,-3969350500,-11385477500,15416091500
2019-05-20,006800,-963870460,1238378210,-274507750
2019-05-20,007070,-644488100,122639500,510525750
2019-05-20,008770,-4164335300,3668992300,480614700
2019-05-20,008930,-205135400,-246012600,453149000
2019-05-20,009150,-16239684100,-11617417900,28007888100
2019-05-20,009830,-725910000,433594000,270260750
2019-05-20,010130,-190566500,450519000,-262495000
2019-05-20,010140,2585623610,-3406323970,715606080
2019-05-20,010950,-2571027900,1858942000,753877200
2019-05-20,011070,3496189500,29035000,-3538071500
2019-05-20,011170,-402181500,-2983202000,3395035000
2019-05-20,011200,-228193435,43767220,180498270
2019-05-20,012330,-6199705500,10070915500,-3791405000
2019-05-20,012450,427129050,274203050,-701332100
2019-05-20,015760,-4903648700,-582353050,5600170250
2019-05-20,017670,1482971500,2068037000,-3603972500
2019-05-20,018260,-1147756500,1668687000,-520930500
2019-05-20,021240,-221731200,901869500,-644174100
2019-05-20,024110,-1591254300,-415714450,2045066200
2019-05-20,028260,-599784900,2112297800,-1595530300
2019-05-20,029780,314852350,-55850300,-258458300
2019-05-20,030200,-7083400,-2168168250,2245413600
2019-05-20,032830,591911300,781218100,-1373129400
2019-05-20,033780,3174371000,9087167500,-12214980500
2019-05-20,034730,2909081000,-2315743000,-541526500
2019-05-20,035420,-979813000,-2490239000,3455402500
2019-05-20,035720,5651839000,-124258000,-4936573000
2019-05-20,036570,1410426000,-2960267000,1551303000
2019-05-20,042660,1892022050,939580850,-2865565600
2019-05-20,047050,265019550,-286251700,-12517850
2019-05-20,047810,-797642350,-143478100,948024450
2019-05-20,051900,-513848000,659405000,-130162000
2019-05-20,051910,-5220923500,696545000,4770885500
2019-05-20,052690,123037350,-94393100,-28644250
2019-05-20,055550,1449396450,6630058050,-7802814250
2019-05-20,058470,-522290500,1212642900,-598454300
2019-05-20,064350,-935622450,217647050,649501150
2019-05-20,066570,382940300,-3894174100,3338110500
2019-05-20,068270,-6766874500,-10629082500,17292044000
2019-05-20,069960,-462864700,-398581700,861014300
2019-05-20,071050,2161119700,-1486659900,-763404300
2019-05-20,078930,-320551700,-1102951300,1417373200
2019-05-20,086790,-2563675350,5617032150,-3081623000
2019-05-20,088350,1183245510,-46468575,-563488070
2019-05-20,090430,-618306000,-766404500,406197500
2019-05-20,093370,-846512470,-284051940,1140444050
2019-05-20,096770,-4252956500,-2743930500,7085861500
2019-05-20,097950,956712500,244804500,-1326705000
2019-05-20,105560,-693641150,7162373250,-6417988450
2019-05-20,111770,-2583865400,5168789250,-2242426350
2019-05-20,120110,1649903600,-1356794250,-355990900
2019-05-20,128940,-1348201000,-589167000,1951718000
2019-05-20,138040,80557450,240790900,-224692700
2019-05-20,139480,252680500,-183882000,-82941000
2019-05-20,161390,-517245950,142824150,383116850
2019-05-20,185750,-138611200,90494500,48116700
2019-05-20,207940,-6171478500,-2844215000,9280115500
2019-05-20,241560,160286450,-165243750,-14464050
2019-05-20,251270,-2119089000,1108358000,1026859000
