종목코드,종목명,연도,분기,사용가능일,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,부채비율,영업이익률,순이익률,ROE,주식수,EPS,BPS
051910,LG화학,2024,1Q,2024-05-15,11609432000000.0,264631000000.0,341699000000.0,82115569000000.0,38936772000000.0,43178797000000.0,90.17567580680861,2.2794482968675815,2.943287836993231,0.7913583141281124,70592343.0,4840.454155204907,611664.0299076063
051910,LG화학,2024,2Q,2024-08-15,12299672000000.0,405860000000.0,59793000000.0,84187681000000.0,39923577000000.0,44264104000000.0,90.19402493722679,3.299762790422379,0.4861349148172407,0.13508236832264808,70592343.0,847.0182098928208,627038.3177393617
051910,LG화학,2024,3Q,2024-11-15,12670398000000.0,498356000000.0,1012734000000.0,88794906000000.0,43177730000000.0,45617176000000.0,94.65235200004489,3.933230826687528,7.9929138768963695,2.2200716677419923,70592343.0,14346.230157001588,646205.7223401694
051910,LG화학,2024,4Q,2025-04-01,48916104000000.0,916798000000.0,515011000000.0,93857762000000.0,45862299000000.0,47995463000000.0,95.55548823437748,1.8742253062508822,1.0528455005329125,1.0730410080636164,70592343.0,7295.564619522545,679896.1609759857
051910,LG화학,2025,1Q,2025-05-15,12171015000000.0,446971000000.0,260370000000.0,95090630000000.0,46984296000000.0,48106334000000.0,97.66758780662855,3.6724217331093585,2.1392628305856167,0.5412384988637879,70592343.0,3688.3603650894547,681466.7420799448
051910,LG화학,2025,2Q,2025-08-15,11417711000000.0,476783000000.0,-111885000000.0,93952004000000.0,49364724000000.0,44587280000000.0,110.71481373162928,4.1758194790532,-0.979924960440845,-0.2509347957534077,70592343.0,-1584.9452680724876,631616.3779972567
051910,LG화학,2025,3Q,2025-11-15,11196170000000.0,679715000000.0,447284000000.0,98475116000000.0,52246628000000.0,46228488000000.0,113.01824969918981,6.070959980064612,3.9949732810416414,0.9675505718465203,70592343.0,6336.154616655804,654865.4717410357
051910,LG화학,2025,4Q,2026-04-01,45932167000000.0,1180900000000.0,-977063000000.0,101061661000000.0,53956116000000.0,47105545000000.0,114.54302460570193,2.5709651364804973,-2.1271868144170076,-2.0741995448731143,70592343.0,-13840.920395573214,667289.7229094662
051910,LG화학,2026,1Q,2026-05-15,12246789000000.0,-49691000000.0,-781892000000.0,105662851000000.0,57571902000000.0,48090949000000.0,119.71463070940854,-0.40574717176886116,-6.384465348427248,-1.6258610326030372,70592343.0,-11076.158783963298,681248.800595838
006400,삼성SDI,2016,1Q,2016-05-15,1290705975689.0,-703758326315.0,-717233567701.0,15256809959738.0,5028728387794.0,10228081571944.0,49.16590029539836,-54.52506919241017,-55.56909018865655,-7.012395850150412,68764530.0,-10430.283864384734,148740.65992953052
006400,삼성SDI,2016,2Q,2016-08-15,1317241427588.0,-54165426887.0,955810825452.0,15886721947545.0,4685321568588.0,11201400378957.0,41.827998375898304,-4.112034874744433,72.56155215237837,8.532958318743702,68764530.0,13899.765263457773,162895.03293277798
006400,삼성SDI,2016,3Q,2016-11-15,1289989982137.0,-110389148238.0,-35166313566.0,15243770091514.0,4126836233328.0,11116933858186.0,37.122072380498935,-8.557364767680529,-2.7260919893147864,-0.31633104968151937,68764530.0,-511.4019330314626,161666.6885992822
006400,삼성SDI,2016,4Q,2017-04-01,5200822510213.0,-926332633992.0,211111190212.0,14900311234207.0,3936201007249.0,10964110226958.0,35.90077923123089,-17.811271816581602,4.059188518689786,1.9254748980262026,68764530.0,3070.0593781706934,159444.2691160399
006400,삼성SDI,2017,1Q,2017-05-15,1304779107036.0,-67324560137.0,81653755730.0,14682063200777.0,3898300791516.0,10783762409261.0,36.14972811500533,-5.159843514810547,6.2580520556838675,0.7571917168712515,68764530.0,1187.440032382974,156821.58242426728
006400,삼성SDI,2017,2Q,2017-08-15,1454310799174.0,5464162638.0,186593245824.0,15244087897070.0,4085520822170.0,11158567074900.0,36.61331060472756,0.37572179489442437,12.830355514789463,1.6721971967504814,68764530.0,2713.510087598941,162272.13470229492
006400,삼성SDI,2017,3Q,2017-11-15,1708005320174.0,60157003245.0,134953146057.0,15600335198265.0,4342465284250.0,11257869914015.0,38.57270795822605,3.5220618188046164,7.90121344840143,1.198744940985647,68764530.0,1962.5400778133726,163716.23443096317
006400,삼성SDI,2017,4Q,2018-04-01,6321560921969.0,116894786518.0,643193862964.0,15751476329733.0,4299476832291.0,11451999497442.0,37.54345984080214,1.849144348380184,10.174605147420806,5.616432860546914,68764530.0,9353.570263099304,166539.3408119273
006400,삼성SDI,2018,1Q,2018-05-15,1908874317210.0,71968640041.0,160273440564.0,16343312554723.0,4697117677587.0,11646194877136.0,40.331779840027046,3.7702136485438684,8.396228034449893,1.3761871774844798,68764530.0,2330.757449574657,169363.40402727976
006400,삼성SDI,2018,2Q,2018-08-15,2247955562862.0,152801918413.0,104677077983.0,16890462037885.0,5134791712612.0,11755670325273.0,43.679276217647384,6.797372730022261,4.6565456947792,0.8904390399410856,68764530.0,1522.253958297977,170955.4377129168
006400,삼성SDI,2018,3Q,2018-11-15,2522796294050.0,241542458635.0,214092435385.0,18425974558943.0,6390574284800.0,12035400274143.0,53.09814496597664,9.574394064422737,8.48631480432787,1.7788559624806064,68764530.0,3113.4137815673284,175023.3772286817
006400,삼성SDI,2018,4Q,2019-04-01,9158272454945.0,714970606151.0,745049185447.0,19349721183929.0,7124501967739.0,12225219216190.0,58.27708969262439,7.806828303791644,8.135259014321107,6.094362581738597,68764530.0,10834.789177603629,177783.7966200016
006400,삼성SDI,2019,1Q,2019-05-15,2304063855366.0,118798090448.0,57896315369.0,19554270209306.0,7244721232338.0,12309548976968.0,58.85448155650027,5.15602422091418,2.5127912680963083,0.4703366100360617,68764530.0,841.9502811842093,179010.15213756278
006400,삼성SDI,2019,2Q,2019-08-15,2404505708738.0,157297745543.0,160200994690.0,19765807258363.0,7248584680800.0,12517222577563.0,57.90889021813048,6.5417913116770015,6.662533347616012,1.2798445797165798,68764530.0,2329.703914067325,182030.22077752877
006400,삼성SDI,2019,3Q,2019-11-15,2567937571530.0,165957224767.0,217371635030.0,19736996217646.0,6981375568954.0,12755620648692.0,54.731759129806754,6.462665860997594,8.464833313704275,1.7041243308869487,68764530.0,3161.1011524400733,185497.09637646037
006400,삼성SDI,2019,4Q,2020-04-01,10097426164132.0,462176462269.0,402366429569.0,19852096448004.0,7191751252868.0,12660345195136.0,56.805333045982124,4.577171001366068,3.984841513357958,3.178163180918526,68764530.0,5851.365952315823,184111.56442334442
006400,삼성SDI,2020,1Q,2020-05-15,2397530029531.0,53971595756.0,728532029.0,19886909228403.0,7422640142719.0,12464269085684.0,59.55134706811145,2.2511332534407424,0.030386773889231077,0.005844963904355732,68764530.0,10.594590394204687,181260.15091914393
006400,삼성SDI,2020,2Q,2020-08-15,2558614011125.0,103814071410.0,47696807401.0,20539962732324.0,7887838809741.0,12652123922583.0,62.343989499358734,4.0574338668752095,1.8641658020166996,0.3769865652032156,68764530.0,693.6251494920419,183992.00754492177
006400,삼성SDI,2020,3Q,2020-11-15,3087240977278.0,267351332365.0,240688533453.0,20809397616941.0,7844724722005.0,12964672894936.0,60.508466241899164,8.659878977141652,7.796234088121411,1.8564952267095987,68764530.0,3500.1843748950223,188537.21380682744
006400,삼성SDI,2020,4Q,2021-04-01,11294770446035.0,671335358424.0,630966297526.0,21534232266829.0,8175305378713.0,13358926888116.0,61.19732106615308,5.9437716032526415,5.5863578683664095,4.72318100705606,68764530.0,9175.752346827645,194270.60561769272
006400,삼성SDI,2021,1Q,2021-05-15,2963210903981.0,133171965163.0,150012553591.0,21922841096152.0,8280533730939.0,13642307365213.0,60.69745761669192,4.494177751036445,5.06250005321801,1.0996127676577812,68764530.0,2181.5397210015103,198391.63250607543
006400,삼성SDI,2021,2Q,2021-08-15,3334269868460.0,295201786329.0,288320819012.0,23215380587492.0,9030670366197.0,14184710221295.0,63.66482096080874,8.853566087178928,8.647195049786621,2.0326169129571237,68764530.0,4192.87122317276,206279.4615377288
006400,삼성SDI,2021,3Q,2021-11-15,3439792617779.0,373486648108.0,420424347477.0,24521226789741.0,9646678336978.0,14874548452763.0,64.85358777520467,10.857824572841611,12.22237484038962,2.8264679685043124,68764530.0,6113.971076032949,216311.35198281732
006400,삼성SDI,2021,4Q,2022-04-01,13553220248796.0,1067575600497.0,1250401560241.0,25833192996936.0,10636493682081.0,15196699314855.0,69.99213093387765,7.876914717680014,9.225863206584275,8.22811279169493,68764530.0,18183.81599119488,220996.19258438906
006400,삼성SDI,2022,1Q,2022-05-15,4049426948561.0,322298745961.0,362655891813.0,27004998013827.0,11344740612184.0,15660257401643.0,72.44287447659553,7.959119896595042,8.955733648729556,2.315772228462553,68764530.0,5273.880179403538,227737.43093485842
006400,삼성SDI,2022,2Q,2022-08-15,4740773127096.0,429028021539.0,409232883211.0,28841886693090.0,12793801897185.0,16048084795905.0,79.72167432994623,9.049748006013624,8.632197159404651,2.5500418798598585,68764530.0,5951.220537841239,233377.36469521423
006400,삼성SDI,2022,3Q,2022-11-15,5367961148872.0,565880336828.0,638298117668.0,30367368304672.0,13460319658240.0,16907048646432.0,79.61365664539338,10.54181133458672,11.890885570252854,3.775337322417322,68764530.0,9282.374469337608,245868.7443429338
006400,삼성SDI,2022,4Q,2023-04-01,20124069515854.0,1808013013202.0,2039361447986.0,30257525171127.0,13040023014999.0,17217502156128.0,75.73701978807557,8.984330986223359,10.133941578662133,11.844699826334313,68764530.0,29657.171335076382,250383.47758834387
006400,삼성SDI,2023,1Q,2023-05-15,5354844754963.0,375384853209.0,464512200416.0,32407353429307.0,14408160991166.0,17999192438141.0,80.04893019886013,7.010191151873903,8.674615636344617,2.5807391193378226,68764530.0,6755.113434440692,261751.11555537427
006400,삼성SDI,2023,2Q,2023-08-15,5840582434068.0,450192670421.0,485836628570.0,32902818668470.0,14450199096000.0,18452619572470.0,78.30974371551382,7.708009868930797,8.318290753609173,2.6328870362386585,68764530.0,7065.221394954638,268345.0257344884
006400,삼성SDI,2023,3Q,2023-11-15,5948108273682.0,496003670489.0,622352721763.0,33546758694772.0,14322743369797.0,19224015324975.0,74.5044317104217,8.338847372426253,10.463036197855743,3.237371127947794,68764530.0,9050.490445626547,279562.9567303812
006400,삼성SDI,2023,4Q,2024-04-01,22708300498633.0,1633368964768.0,2066046562201.0,34038860192967.0,14131610215445.0,19907249977522.0,70.98725454998312,7.192827859867039,9.098199851307113,10.378362478664046,68764530.0,30045.236435135965,289498.81541431317
006400,삼성SDI,2024,1Q,2024-05-15,5130893462037.0,267381306037.0,286688700744.0,35450632904425.0,14845547227380.0,20605085677045.0,72.04797621355496,5.211203623995104,5.587500556485588,1.3913492292021101,68764530.0,4169.136337352993,299647.0080875271
006400,삼성SDI,2024,2Q,2024-08-15,4450134429064.0,280220396631.0,301156745531.0,37782725624726.0,16593153240193.0,21189572384533.0,78.30810805934392,6.296897343164956,6.767362881537547,1.4212497546709564,68764530.0,4379.536158118146,308146.8365236118
006400,삼성SDI,2024,3Q,2024-11-15,3935667456781.0,129909002460.0,230400523584.0,38144876705492.0,17009666691956.0,21135210013536.0,80.48023502516509,3.300812476830884,5.854166443534983,1.0901264924097773,68764530.0,3350.572214832269,307356.2782081983
006400,삼성SDI,2024,4Q,2025-04-01,16592248884388.0,363304463263.0,575512415979.0,40597344536357.0,19030107423830.0,21567237112527.0,88.23618586164035,2.189603505796257,3.468561856738491,2.668456849508658,68764530.0,8369.320869043968,313638.98091831646
006400,삼성SDI,2025,1Q,2025-05-15,3176817731170.0,-434068787207.0,-215955155323.0,40710066512032.0,19173119213294.0,21536947298738.0,89.02431225439962,-13.663635245675096,-6.797845315584575,-1.0027194306021927,68764530.0,-3140.502164749763,313198.49490337534
006400,삼성SDI,2025,2Q,2025-08-15,3179406065745.0,-397836794835.0,-166735071101.0,41436902741678.0,18758307614321.0,22678595127357.0,82.71371091983123,-12.51292809437912,-5.244220702017518,-0.7352089940521442,80585530.0,-2069.0447913043445,281422.67138228164
006400,삼성SDI,2025,3Q,2025-11-15,3051820635180.0,-591288808607.0,5664301476.0,42174547789943.0,18701671190133.0,23472876599810.0,79.67353771324466,-19.374952832774365,0.1856040099704586,0.02413126253152053,80585530.0,70.2893121879325,291279.04972282244
006400,삼성SDI,2025,4Q,2026-04-01,13266730679499.0,-1722360788760.0,-584875358534.0,42255338580919.0,18685225421089.0,23570113159830.0,79.27507727427376,-12.982556368778585,-4.408586958336348,-2.4814278767689144,80585530.0,-7257.821081948583,292485.6752797928
006400,삼성SDI,2026,1Q,2026-05-15,3576353183422.0,-155580771739.0,56110855928.0,44506274451489.0,19596352221381.0,24909922230108.0,78.66886150971351,-4.350263068541066,1.5689405673941534,0.22525504258772922,80585530.0,696.2894694370069,309111.60142655886
028260,삼성물산,2016,1Q,2016-05-15,6487039669737.0,-434813695121.0,-516637165857.0,40927732243283.0,23605952085105.0,17321780158178.0,136.27901907045103,-6.702806168266092,-7.964143772192251,-2.982587015533066,189690043.0,-2723.5861075586345,91316.23296736772
028260,삼성물산,2016,2Q,2016-08-15,7050746222154.0,176810636388.0,134583690712.0,40572253847904.0,23440802058699.0,17131451789205.0,136.82904605591978,2.5076868577746714,1.9087864811972306,0.7855941946309822,189690043.0,709.4926469704053,90312.86786731868
028260,삼성물산,2016,3Q,2016-11-15,6621486522778.0,186749287751.0,144572202850.0,40359357411210.0,22252477189995.0,18106880221215.0,122.89514769044972,2.8203529088004635,2.1833798551529138,0.7984379478062233,189690043.0,762.1496656521924,95455.09049842431
028260,삼성물산,2016,4Q,2017-04-01,28102683822618.0,139524591271.0,20841926913.0,44458515389663.0,23352804702692.0,21105710686971.0,110.64685311501108,0.49648137577061535,0.07416347507787034,0.09875017819639761,189690043.0,109.87359475162332,111264.19896995332
028260,삼성물산,2017,1Q,2017-05-15,6702301634004.0,136999225279.0,-1051665005751.0,44019198214161.0,21947522217490.0,22071675996671.0,99.43749727388294,2.0440623648439966,-15.6911022985805,-4.764771854704732,189690043.0,-5544.123397931857,116356.53431040132
028260,삼성물산,2017,2Q,2017-08-15,7319244801416.0,255449456951.0,111624296587.0,47179271289897.0,22741829272736.0,24437442017161.0,93.06141476168304,3.490106751198977,1.5250794257544833,0.4567756989811484,189690043.0,588.4562775232224,128828.28023377589
028260,삼성물산,2017,3Q,2017-11-15,7492644756187.0,220179406036.0,138993397711.0,47869725360669.0,22698612799795.0,25171112560874.0,90.1772329089567,2.938607303571791,1.855064563100061,0.5521940970024959,189690043.0,732.7395550803898,132696.01378536248
028260,삼성물산,2017,4Q,2018-04-01,29279045517862.0,881268354846.0,481104477540.0,49048902937410.0,23897652811024.0,25151250126386.0,95.01576538318125,3.0098944117162993,1.6431699498076089,1.9128451871077243,189690043.0,2536.2663739814748,132591.30383762947
028260,삼성물산,2018,1Q,2018-05-15,7476321536258.0,209171274737.0,375914916333.0,48407588371124.0,23388091703756.0,25019496667368.0,93.47946529340145,2.7977832911891194,5.028073157500266,1.5024879250400422,189690043.0,1981.7324641177925,131896.7314872083
028260,삼성물산,2018,2Q,2018-08-15,7927726817922.0,378125665629.0,332062269710.0,46496574031632.0,22736540614615.0,23760033417017.0,95.69237641867552,4.769660639342181,4.188618974096278,1.3975665096168428,189690043.0,1750.5519238561194,125257.14603278886
028260,삼성물산,2018,3Q,2018-11-15,7780481185162.0,273829246173.0,235691663675.0,46110352916298.0,21894807535832.0,24215545380466.0,90.41633046800558,3.519438446753323,3.0292684740949296,0.9733072700692748,189690043.0,1242.5094113927742,127658.49486610111
028260,삼성물산,2018,4Q,2019-04-01,31155636886660.0,1103890168247.0,1748243543408.0,42406651757716.0,19857716709970.0,22548935047746.0,88.06498696245517,3.5431474961105858,5.6113234011805755,7.753109136667432,189690043.0,9216.316870190176,118872.52852668709
028260,삼성물산,2019,1Q,2019-05-15,7357051960960.0,105154418271.0,222433884495.0,44813032130220.0,20697305211843.0,24115726918377.0,85.82492778217252,1.429301013897946,3.023410541006635,0.9223602723975858,189690043.0,1172.6176080575826,127132.27609093324
028260,삼성물산,2019,2Q,2019-08-15,7971964685339.0,220686692894.0,207428065993.0,44458649302220.0,19796094192000.0,24662555110220.0,80.2678153319022,2.768284878379583,2.601969203080825,0.8410647845123038,189690043.0,1093.5105644580406,130015.02198099032
028260,삼성물산,2019,3Q,2019-11-15,7734621290712.0,216276712962.0,264958888638.0,43347910269575.0,18520108151607.0,24827802117968.0,74.59423135245592,2.796215933955455,3.42562200112075,1.0671862429830143,189690043.0,1396.7991384661134,130886.16421457609
028260,삼성물산,2019,4Q,2020-04-01,30761501059039.0,866770072122.0,1047890680687.0,45905516600415.0,19213420293061.0,26692096307354.0,71.98168353591421,2.817710587199408,3.4065004782303574,3.925846320276813,189690043.0,5524.226069615051,140714.2720050625
028260,삼성물산,2020,1Q,2020-05-15,6960092987128.0,147047663833.0,346578169804.0,42407215087046.0,18820218433663.0,23586996653383.0,79.79065207084635,2.1127255642266567,4.9795048779515145,1.469361169194432,189690043.0,1827.0762361733453,124344.93809136307
028260,삼성물산,2020,2Q,2020-08-15,7223349749291.0,238136240726.0,220737398156.0,44850267545141.0,19600830267104.0,25249437278037.0,77.62878059921601,3.296756338696932,3.0558868920567805,0.8742270004884682,186887081.0,1181.1271114882468,135105.31141549052
028260,삼성물산,2020,3Q,2020-11-15,7850328070510.0,215506424209.0,323404987246.0,46683747447698.0,19582112922508.0,27101634525190.0,72.25436127960153,2.745190038854001,4.119636585136878,1.1933043630464673,186887081.0,1730.4833780672084,145016.09410438596
028260,삼성물산,2020,4Q,2021-04-01,30216118916989.0,857079813534.0,1160650819953.0,54331740265746.0,21386258023034.0,32945482242712.0,64.9140840175892,2.8364986777044594,3.8411644564333,3.5229437875651435,186887081.0,6210.4390188051575,176285.49852898606
028260,삼성물산,2021,1Q,2021-05-15,7839586453789.0,302581601206.0,886713172202.0,55613195016377.0,21906958178632.0,33706236837745.0,64.99378226079541,3.8596627894798887,11.31071361262222,2.6307094929358557,186887081.0,4744.646700335589,180356.16296957948
028260,삼성물산,2021,2Q,2021-08-15,8547623257813.0,425188104186.0,333849377311.0,55205837718204.0,21221628567733.0,33984209150471.0,62.44555662240232,4.9743430584327,3.9057568079622977,0.9823661802245384,186887081.0,1786.3694778934453,181843.5440728565
028260,삼성물산,2021,3Q,2021-11-15,8303039620680.0,141012797007.0,375105366698.0,53863170418640.0,21283852047834.0,32579318370806.0,65.32933502656165,1.6983274011578349,4.51768730289739,1.1513603889089594,186887081.0,2007.1230429138118,174326.2198568236
028260,삼성물산,2021,4Q,2022-04-01,34455181882704.0,1195982736408.0,1829084039967.0,55245423114466.0,22093183631512.0,33152239482954.0,66.64160242589864,3.47112588312403,5.308589129477716,5.517226191936344,186887081.0,9787.107970116993,177391.82026688082
028260,삼성물산,2022,1Q,2022-05-15,10439688657498.0,541607110247.0,649187764372.0,53173995539260.0,22499582231295.0,30674413307965.0,73.34967422328074,5.187962285235457,6.218459052471262,2.1163820082043108,186887081.0,3473.689892839623,164133.40688843548
028260,삼성물산,2022,2Q,2022-08-15,10818611721490.0,555922774455.0,632771194195.0,57322058204398.0,26505555760737.0,30816502443661.0,86.01091512313796,5.138577747001675,5.848913062829204,2.053351756422838,186887081.0,3385.84770444887,164893.70093838108
028260,삼성물산,2022,3Q,2022-11-15,11255613169636.0,796797034465.0,596838333540.0,58149462576392.0,27532238638504.0,30617223937888.0,89.92402019973335,7.079108196561876,5.302583915641989,1.9493548296566119,186887081.0,3193.57726786904,163827.3965972426
028260,삼성물산,2022,4Q,2023-04-01,43161653399535.0,2528524413589.0,2544956968509.0,58981492466950.0,27017371086433.0,31964121380517.0,84.52405359372969,5.858265878239597,5.896337994633955,7.961917483082205,186887081.0,13617.618483264769,171034.40863585964
028260,삼성물산,2023,1Q,2023-05-15,10238589057337.0,640516775107.0,751910769097.0,61862057373462.0,27592797782031.0,34269259591431.0,80.51763624601494,6.255908617096064,7.343890499816269,2.1941261003637633,186887081.0,4023.342678764403,183368.7989991721
028260,삼성물산,2023,2Q,2023-08-15,10586155914043.0,772319230125.0,694696593953.0,62832693385012.0,25896056548186.0,36936636836826.0,70.10940563589024,7.295558807144382,6.5623121328815355,1.8807792301771888,185591670.0,3743.145335957158,199020.98427599686
028260,삼성물산,2023,3Q,2023-11-15,10971189893114.0,830371118895.0,701184891510.0,62484017790059.0,25539835666863.0,36944182123196.0,69.13087311473436,7.568651413245315,6.391147162169661,1.8979575435498675,185591670.0,3778.1054047846005,199061.63958326363
028260,삼성물산,2023,4Q,2024-04-01,41895681215734.0,2870173816853.0,2719106116709.0,66127029212679.0,26229919730957.0,39897109481722.0,65.74390995160607,6.850762975003498,6.490182371561093,6.815296025278974,185591670.0,14651.013791238584,214972.52264458852
028260,삼성물산,2024,1Q,2024-05-15,10795789139623.0,712311322722.0,822138341600.0,69330327675951.0,27461533690879.0,41868793985072.0,65.5895025318145,6.598047752782199,7.61536123915727,1.9636064556651123,185591670.0,4429.823502315594,225596.29958107494
028260,삼성물산,2024,2Q,2024-08-15,11004818659155.0,900371845266.0,734036363262.0,68291224878802.0,26034482560611.0,42256742318191.0,61.61024521145701,8.181614555883419,6.670135928603867,1.7370869664650095,177784107.0,4128.807550058454,237685.71348276368
028260,삼성물산,2024,3Q,2024-11-15,10309866853904.0,736149760171.0,560029812584.0,62356760350434.0,23942808300635.0,38413952049799.0,62.328417210486634,7.140245073991861,5.431979098468527,1.4578812715181966,177784107.0,3150.0555479011405,216070.78775494258
028260,삼성물산,2024,4Q,2025-04-01,42103238027336.0,2983396694918.0,2772012091811.0,61990426835548.0,24731886937019.0,37258539898529.0,66.37910933808611,7.085907960287987,6.5838453802798735,7.439937526699595,177784107.0,15592.0129115422,209571.8257792807
028260,삼성물산,2025,1Q,2025-05-15,9736780907943.0,724421037260.0,937242939560.0,62457981178402.0,24124122266644.0,38333858911758.0,62.93163003019375,7.440046603791167,9.625798797582299,2.4449480594100144,177784107.0,5271.803848923346,215620.27989238655
028260,삼성물산,2025,2Q,2025-08-15,10022075966797.0,752614345055.0,526524285930.0,64766292764757.0,23676430500493.0,41089862264264.0,57.621099696614166,7.509565358997487,5.253644930195777,1.2813970573659481,169976544.0,3097.629081869084,241738.42635760378
028260,삼성물산,2025,3Q,2025-11-15,10150950935084.0,993429496019.0,884595591399.0,74309701221624.0,26043061263397.0,48266639958227.0,53.956648496635175,9.786565833802637,8.714411064106674,1.8327266869303207,169976544.0,5204.221538937749,283960.59139916976
028260,삼성물산,2025,4Q,2026-04-01,40742240967149.0,3292747495925.0,3906652564846.0,86532745699428.0,29035796293982.0,57496949405446.0,50.49971623578309,8.081900793282298,9.588703203625899,6.794538849874998,169976544.0,22983.480384481754,338264.02191967145
028260,삼성물산,2026,1Q,2026-05-15,10465823172864.0,720364283642.0,1085870070733.0,105087411141026.0,34971588732676.0,70115822408350.0,49.87688588889928,6.883016001166303,10.375390953942984,1.5486805023963965,169976544.0,6388.3524466352255,412502.9298651348
105560,KB금융,2023,3Q,2023-11-15,,1953108000000.0,1341970000000.0,716439839000000.0,657588624000000.0,58851215000000.0,1117.3747627810233,,,2.280275776804268,,,
105560,KB금융,2023,4Q,2024-04-01,,6435319000000.0,4563431000000.0,715738152000000.0,656864842000000.0,58873310000000.0,1115.7260259360312,,,7.751273030172756,403511072.0,11309.308013238358,145902.5887646523
105560,KB금융,2024,1Q,2024-05-15,,2355448000000.0,1063214000000.0,732240281000000.0,673032950000000.0,59207331000000.0,1136.7392156217952,,,1.795747219208378,403511072.0,2634.9066327478617,146730.37522003858
105560,KB금융,2024,2Q,2024-08-15,,2302249000000.0,1710665000000.0,742232322000000.0,682409720000000.0,59822602000000.0,1140.7222307047093,,,2.8595630126553173,403511072.0,4239.449964832687,148255.16857192953
105560,KB금융,2024,3Q,2024-11-15,,2357551000000.0,1596039000000.0,745334299000000.0,685424283000000.0,59910016000000.0,1144.0896343609722,,,2.6640603801541296,403511072.0,3955.3784536549224,148471.8020327333
105560,KB금융,2024,4Q,2025-04-01,,8045261000000.0,5028606000000.0,757845532000000.0,698030351000000.0,59815181000000.0,1166.9785819088302,,,8.406905932458852,393528423.0,12778.253630742194,151997.10492067813
105560,KB금융,2025,1Q,2025-05-15,,2293028000000.0,1699122000000.0,770327137000000.0,710192373000000.0,60134764000000.0,1181.0013472406742,,,2.825523685434269,393528423.0,4317.660175717473,152809.20128099617
105560,KB금융,2025,2Q,2025-08-15,,2132971000000.0,1747580000000.0,780622664000000.0,719668715000000.0,60953949000000.0,1180.6761117314975,,,2.867049680407089,393528423.0,4440.797405883945,154890.8425351528
105560,KB금융,2025,3Q,2025-11-15,,2334990000000.0,1655228000000.0,796063202000000.0,734692109000000.0,61371093000000.0,1197.1305594964717,,,2.697080855314081,393528423.0,4206.120583061417,155950.85237337483
105560,KB금융,2025,4Q,2026-04-01,,8517711000000.0,5840715000000.0,797923033000000.0,737093044000000.0,60829989000000.0,1211.7264134307175,,,9.601703199387394,381462103.0,15311.389923313038,159465.35323326732
105560,KB금융,2026,1Q,2026-05-15,,2727566000000.0,1916469000000.0,829740827000000.0,768600691000000.0,61140136000000.0,1257.1131523161807,,,3.134551418073391,381462103.0,5024.008898729319,160278.40123347717
055550,신한지주,2023,3Q,2023-11-15,,1704133000000.0,1218825000000.0,690013268000000.0,633596642000000.0,56416626000000.0,1123.0672355344327,,,2.1604003755914083,515504189.0,2364.335782342207,109439.7042814331
055550,신한지주,2023,4Q,2024-04-01,,6100850000000.0,4478000000000.0,691795333000000.0,635473468000000.0,56321865000000.0,1128.2891076138903,,,7.950731034918677,512759471.0,8733.139519133329,109840.71126011439
055550,신한지주,2024,1Q,2024-05-15,,2068236000000.0,1347829000000.0,709759986000000.0,652994346000000.0,56765640000000.0,1150.3338040406134,,,2.3743747097716152,509393214.0,2645.950049896032,111437.76249834377
055550,신한지주,2024,2Q,2024-08-15,,1852543000000.0,1450986000000.0,727679883000000.0,670077603000000.0,57602280000000.0,1163.2831252512922,,,2.518973207310544,509393214.0,2848.4596184667666,113080.18720484957
055550,신한지주,2024,3Q,2024-11-15,,1869897000000.0,1325449000000.0,745396500000000.0,686629461000000.0,58767039000000.0,1168.39213389669,,,2.2554292721809586,509393214.0,2602.0154245713998,115366.74887859814
055550,신한지주,2024,4Q,2025-04-01,,6458670000000.0,4558170000000.0,739764256000000.0,680943223000000.0,58821033000000.0,1157.6526087190614,,,7.749217869057146,503445325.0,9053.952383011998,116836.98324142746
055550,신한지주,2025,1Q,2025-05-15,,1944214000000.0,1517046000000.0,746222327000000.0,686874741000000.0,59347586000000.0,1157.3760405351618,,,2.5562050662010076,503445325.0,3013.3282099699704,117882.88231696263
055550,신한지주,2025,2Q,2025-08-15,,2014257000000.0,1577234000000.0,752691462000000.0,692495598000000.0,60195864000000.0,1150.4039513412417,,,2.620170050221391,485494934.0,3248.7136106759044,123988.65525546348
055550,신한지주,2025,3Q,2025-11-15,,1954623000000.0,1452190000000.0,782940313000000.0,722362696000000.0,60577617000000.0,1192.458092235619,,,2.397238570807432,485494934.0,2991.153765571527,124774.97242020656
055550,신한지주,2025,4Q,2026-04-01,,7023357000000.0,5084519000000.0,786013485000000.0,725641161000000.0,60372324000000.0,1201.9433954538506,,,8.421936846426519,485494934.0,10472.856962911172,124352.11939822219
055550,신한지주,2026,1Q,2026-05-15,,2154453000000.0,1649148000000.0,816718546000000.0,755244183000000.0,61474363000000.0,1228.5514581094562,,,2.682659761761175,485494934.0,3396.8387402369885,126622.04833634783
012330,현대모비스,2016,1Q,2016-05-15,9339501000000.0,718390000000.0,795202000000.0,38438770000000.0,12314576000000.0,26124194000000.0,47.138587318713064,7.691952707109298,8.514394933947756,3.0439293170154835,97343863.0,8168.999826933106,268370.2207297855
