날짜,종목코드,시가총액,상장주식수
2018-01-11,271560,4289384858500,39533501
2018-01-12,000100,2648158392000,11665896
2018-01-12,000150,2438146381000,19198003
2018-01-12,000270,13012163438700,405363347
2018-01-12,000660,54163375956000,728002365
2018-01-12,000720,4454230600000,111355765
2018-01-12,000810,13193892104500,47374837
2018-01-12,000990,530195592400,44367832
2018-01-12,001450,4116870000000,89400000
2018-01-12,001570,115957951365,42710111
2018-01-12,002380,4296500791000,10556513
2018-01-12,002790,11791519740000,82458180
2018-01-12,003550,16272137453300,172557131
2018-01-12,003670,2773336500000,59070000
2018-01-12,004020,8073469992500,133445785
2018-01-12,004170,3012625386000,9845181
2018-01-12,004990,4951497600000,73683000
2018-01-12,005380,33922577766000,220276479
2018-01-12,005387,3855421162500,37613865
2018-01-12,005490,33697711727500,87186835
2018-01-12,005830,5069280000000,70800000
2018-01-12,005930,311127370540000,129098494
2018-01-12,005935,35734635640000,18250580
2018-01-12,006280,2664530664000,11686538
2018-01-12,006400,14818756215000,68764530
2018-01-12,006800,6556553454720,666316408
2018-01-12,007070,3103100000000,77000000
2018-01-12,008770,3642225628800,39248121
2018-01-12,008930,6913066014000,62279874
2018-01-12,009150,7805491232000,74693696
2018-01-12,009830,5364544635450,164809359
2018-01-12,010130,9925620000000,18870000
2018-01-12,010140,3529500000000,390000000
2018-01-12,010950,12778146892000,112582792
2018-01-12,011070,3455397622000,23667107
2018-01-12,011170,13521652795500,34275419
2018-01-12,011200,1453015153820,311805827
2018-01-12,012330,24092606092500,97343863
2018-01-12,012450,1777880000000,52600000
2018-01-12,015760,23399590606650,641964077
2018-01-12,017670,21559104837000,80745711
2018-01-12,018260,19499205600000,77377800
2018-01-12,021240,7392030354800,74818121
2018-01-12,024110,9575637736500,559978815
2018-01-12,028260,25418465762000,189690043
2018-01-12,029780,4402637858000,115858891
2018-01-12,030200,7781131878400,261111808
2018-01-12,032830,24900000000000,200000000
2018-01-12,033780,14621650930500,137292497
2018-01-12,034730,20298945684500,70360297
2018-01-12,035420,29963075211000,32962679
2018-01-12,035720,9541148043500,67908527
2018-01-12,036570,9071785597000,21939022
2018-01-12,042660,1845153782400,106656288
2018-01-12,047050,2652565703500,123375149
2018-01-12,047810,4605698805750,97475107
2018-01-12,051900,18960491158000,15618197
2018-01-12,051910,30072338118000,70592343
2018-01-12,052690,919191000000,38220000
2018-01-12,055550,25132578111000,474199587
2018-01-12,058470,830709165000,15242370
2018-01-12,064350,1457750000000,85000000
2018-01-12,066570,17919435633000,163647814
2018-01-12,068270,41890583796000,122666424
2018-01-12,069960,2527463628000,23402441
2018-01-12,071050,4619684736800,55725992
2018-01-12,078930,6020916494400,92915378
2018-01-12,086790,16339369022400,296003062
2018-01-12,088350,6209989500000,868530000
2018-01-12,090430,17537547000000,58458490
2018-01-12,093370,923073532470,92399753
2018-01-12,096770,18585578364000,92465564
2018-01-12,097950,5092813102000,13176748
2018-01-12,105560,28306151054900,418111537
2018-01-12,111770,1391380095200,44311468
2018-01-12,120110,2064432566400,25549908
2018-01-12,128940,6921340240000,11163452
2018-01-12,138040,2121854397300,142885818
2018-01-12,139480,7498595311000,27875819
2018-01-12,161390,6639703698400,123875069
2018-01-12,185750,1401948450000,9409050
2018-01-12,207940,27524640000000,66165000
2018-01-12,214370,922823700000,10743000
2018-01-12,241560,3644057184100,100249166
2018-01-12,251270,13731761177500,85026385
2018-01-12,267250,7328977650000,16286617
2018-01-12,267260,1229796851500,10205783
2018-01-12,271560,4190551106000,39533501
2018-01-15,000100,2653991340000,11665896
2018-01-15,000150,2409349376500,19198003
2018-01-15,000270,12991895271350,405363347
2018-01-15,000660,52925771935500,728002365
2018-01-15,000720,4493205117750,111355765
2018-01-15,000810,13336016615500,47374837
2018-01-15,000990,532413984000,44367832
2018-01-15,001450,4201800000000,89400000
2018-01-15,001570,114249546925,42710111
2018-01-15,002380,4365118125500,10556513
2018-01-15,002790,11791519740000,82458180
2018-01-15,003550,16254881740200,172557131
2018-01-15,003670,2758569000000,59070000
2018-01-15,004020,7859956736500,133445785
2018-01-15,004170,2968322071500,9845181
2018-01-15,004990,4944129300000,73683000
2018-01-15,005380,34142854245000,220276479
2018-01-15,005387,3799000365000,37613865
2018-01-15,005490,33174590717500,87186835
2018-01-15,005830,5182560000000,70800000
2018-01-15,005930,313322044938000,129098494
2018-01-15,005935,36081396660000,18250580
2018-01-15,006280,2734649892000,11686538
2018-01-15,006400,14646844890000,68764530
2018-01-15,006800,6589869275120,666316408
2018-01-15,007070,3172400000000,77000000
2018-01-15,008770,3646150440900,39248121
2018-01-15,008930,7006485825000,62279874
2018-01-15,009150,7805491232000,74693696
2018-01-15,009830,5669441949600,164809359
2018-01-15,010130,9831270000000,18870000
2018-01-15,010140,3584100000000,390000000
2018-01-15,010950,12721855496000,112582792
2018-01-15,011070,3419896961500,23667107
2018-01-15,011170,13727305309500,34275419
2018-01-15,011200,1454574182955,311805827
2018-01-15,012330,24043934161000,97343863
2018-01-15,012450,1748950000000,52600000
2018-01-15,015760,23239099587400,641964077
2018-01-15,017670,21478359126000,80745711
2018-01-15,018260,19383138900000,77377800
2018-01-15,021240,7227430488600,74818121
2018-01-15,024110,9463641973500,559978815
2018-01-15,028260,25513310783500,189690043
2018-01-15,029780,4373673135250,115858891
2018-01-15,030200,7781131878400,261111808
2018-01-15,032830,25800000000000,200000000
2018-01-15,033780,14758943427500,137292497
2018-01-15,034730,20193405239000,70360297
2018-01-15,035420,30358627359000,32962679
2018-01-15,035720,9846736415000,67908527
2018-01-15,036570,9115663641000,21939022
2018-01-15,042660,2037135100800,106656288
2018-01-15,047050,2603215643900,123375149
2018-01-15,047810,4688552646700,97475107
2018-01-15,051900,19366564280000,15618197
2018-01-15,051910,30848853891000,70592343
2018-01-15,052690,901992000000,38220000
2018-01-15,055550,25274837987100,474199587
2018-01-15,058470,844427298000,15242370
2018-01-15,064350,1440750000000,85000000
2018-01-15,066570,17510316098000,163647814
2018-01-15,068270,42933248400000,122666424
2018-01-15,069960,2527463628000,23402441
2018-01-15,071050,4686555927200,55725992
2018-01-15,078930,6206747250400,92915378
2018-01-15,086790,16072966266600,296003062
2018-01-15,088350,6409751400000,868530000
2018-01-15,090430,17479088510000,58458490
2018-01-15,093370,923073532470,92399753
2018-01-15,096770,18354414454000,92465564
2018-01-15,097950,4987399118000,13176748
2018-01-15,105560,28264339901200,418111537
2018-01-15,111770,1382517801600,44311468
2018-01-15,120110,2107867410000,25549908
2018-01-15,128940,6899013336000,11163452
2018-01-15,138040,2171864433600,142885818
2018-01-15,139480,7331340397000,27875819
2018-01-15,161390,6652091205300,123875069
2018-01-15,185750,1387834875000,9409050
2018-01-15,207940,27756217500000,66165000
2018-01-15,214370,941086800000,10743000
2018-01-15,241560,3613982434300,100249166
2018-01-15,251270,13901813947500,85026385
2018-01-15,267250,7182398097000,16286617
2018-01-15,267260,1209385285500,10205783
2018-01-15,271560,4328918359500,39533501
2018-01-16,000100,2665657236000,11665896
2018-01-16,000150,2322958363000,19198003
2018-01-16,000270,13235113279550,405363347
2018-01-16,000660,54163375956000,728002365
2018-01-16,000720,4387417141000,111355765
2018-01-16,000810,13241266941500,47374837
2018-01-16,000990,523540417600,44367832
2018-01-16,001450,4201800000000,89400000
2018-01-16,001570,114463097480,42710111
2018-01-16,002380,4333448586500,10556513
2018-01-16,002790,12245039730000,82458180
2018-01-16,003550,16306648879500,172557131
2018-01-16,003670,2814685500000,59070000
2018-01-16,004020,7793233844000,133445785
2018-01-16,004170,3007702795500,9845181
2018-01-16,004990,4914656100000,73683000
2018-01-16,005380,34803683682000,220276479
2018-01-16,005387,3911841960000,37613865
2018-01-16,005490,32956623630000,87186835
2018-01-16,005830,5175480000000,70800000
2018-01-16,005930,322746235000000,129098494
2018-01-16,005935,37231183200000,18250580
2018-01-16,006280,2676217202000,11686538
2018-01-16,006400,14887520745000,68764530
2018-01-16,006800,6569879782880,666316408
2018-01-16,007070,3249400000000,77000000
2018-01-16,008770,3575503823100,39248121
2018-01-16,008930,6881926077000,62279874
2018-01-16,009150,7992225472000,74693696
2018-01-16,009830,5661201481650,164809359
2018-01-16,010130,9831270000000,18870000
2018-01-16,010140,3521700000000,390000000
2018-01-16,010950,12721855496000,112582792
2018-01-16,011070,3455397622000,23667107
2018-01-16,011170,13538790505000,34275419
2018-01-16,011200,1440542920740,311805827
2018-01-16,012330,24627997339000,97343863
2018-01-16,012450,1762100000000,52600000
2018-01-16,015760,23303295995100,641964077
2018-01-16,017670,21478359126000,80745711
2018-01-16,018260,19576583400000,77377800
2018-01-16,021240,7182539616000,74818121
2018-01-16,024110,9267649388250,559978815
2018-01-16,028260,25703000826500,189690043
2018-01-16,029780,4396844913450,115858891
2018-01-16,030200,7741965107200,261111808
2018-01-16,032830,25900000000000,200000000
2018-01-16,033780,14553004682000,137292497
2018-01-16,034730,20439666278500,70360297
2018-01-16,035420,29765299137000,32962679
2018-01-16,035720,9541148043500,67908527
2018-01-16,036570,9356992883000,21939022
2018-01-16,042660,2026469472000,106656288
2018-01-16,047050,2553865584300,123375149
2018-01-16,047810,4971230457000,97475107
2018-01-16,051900,19257236901000,15618197
2018-01-16,051910,30460596004500,70592343
2018-01-16,052690,882882000000,38220000
2018-01-16,055550,24753218441400,474199587
2018-01-16,058470,865766616000,15242370
2018-01-16,064350,1436500000000,85000000
2018-01-16,066570,17673963912000,163647814
2018-01-16,068270,42614315697600,122666424
2018-01-16,069960,2504061187000,23402441
2018-01-16,071050,4502660153600,55725992
2018-01-16,078930,6206747250400,92915378
2018-01-16,086790,15895364429400,296003062
2018-01-16,088350,6348954300000,868530000
2018-01-16,090430,17829839450000,58458490
2018-01-16,093370,979437381800,92399753
2018-01-16,096770,18261948890000,92465564
2018-01-16,097950,4928103752000,13176748
2018-01-16,105560,27511739134600,418111537
2018-01-16,111770,1384733375000,44311468
2018-01-16,120110,2098311350400,25651728
2018-01-16,128940,6765051912000,11163452
2018-01-16,138040,2164720142700,142885818
2018-01-16,139480,7205899211500,27875819
2018-01-16,161390,6590153670800,123875069
2018-01-16,185750,1378425825000,9409050
2018-01-16,207940,27392310000000,66165000
2018-01-16,214370,947532600000,10743000
2018-01-16,241560,3618994892600,100249166
2018-01-16,251270,14156893102500,85026385
2018-01-16,267250,7190541405500,16286617
2018-01-16,267260,1194076611000,10205783
2018-01-16,271560,4328918359500,39533501
2018-01-17,000100,2630659548000,11665896
2018-01-17,000150,2342156366000,19198003
2018-01-17,000270,13316185948950,405363347
2018-01-17,000660,53944975246500,728002365
2018-01-17,000720,4354010411500,111355765
2018-01-17,000810,13264954360000,47374837
2018-01-17,000990,519103634400,44367832
2018-01-17,001450,4197330000000,89400000
2018-01-17,001570,114463097480,42710111
2018-01-17,002380,4233161713000,10556513
2018-01-17,002790,12327497910000,82458180
2018-01-17,003550,16185858887800,172557131
2018-01-17,003670,2903290500000,59070000
2018-01-17,004020,7859956736500,133445785
2018-01-17,004170,3170148282000,9845181
2018-01-17,004990,5032548900000,73683000
2018-01-17,005380,34693545442500,220276479
2018-01-17,005387,3930648892500,37613865
2018-01-17,005490,33610524892500,87186835
2018-01-17,005830,5140080000000,70800000
2018-01-17,005930,320293363614000,129098494
2018-01-17,005935,36720166960000,18250580
2018-01-17,006280,2582724898000,11686538
2018-01-17,006400,14749991685000,68764530
2018-01-17,006800,6609858767360,666316408
2018-01-17,007070,3218600000000,77000000
2018-01-17,008770,3708947434500,39248121
2018-01-17,008930,6881926077000,62279874
2018-01-17,009150,7842838080000,74693696
2018-01-17,009830,5578796802150,164809359
2018-01-17,010130,9736920000000,18870000
2018-01-17,010140,3373500000000,390000000
2018-01-17,010950,12778146892000,112582792
2018-01-17,011070,3384396301000,23667107
2018-01-17,011170,13350275700500,34275419
2018-01-17,011200,1440542920740,311805827
2018-01-17,012330,24968700859500,97343863
2018-01-17,012450,1743690000000,52600000
2018-01-17,015760,23303295995100,641964077
2018-01-17,017670,21518731981500,80745711
2018-01-17,018260,20427739200000,77377800
2018-01-17,021240,7332175858000,74818121
2018-01-17,024110,9435643032750,559978815
2018-01-17,028260,25608155805000,189690043
2018-01-17,029780,4431602580750,115858891
2018-01-17,030200,7781131878400,261111808
2018-01-17,032830,25900000000000,200000000
2018-01-17,033780,14690297179000,137292497
2018-01-17,034730,20298945684500,70360297
2018-01-17,035420,29270858952000,32962679
2018-01-17,035720,9099742618000,67908527
2018-01-17,036570,9378931905000,21939022
2018-01-17,042660,1935811627200,106656288
2018-01-17,047050,2486009252350,123375149
2018-01-17,047810,5273403288700,97475107
2018-01-17,051900,19257236901000,15618197
2018-01-17,051910,29684080231500,70592343
2018-01-17,052690,890526000000,38220000
2018-01-17,055550,24990318234900,474199587
2018-01-17,058470,877960512000,15242370
2018-01-17,064350,1428000000000,85000000
2018-01-17,066570,18083083447000,163647814
2018-01-17,068270,38455923924000,122666424
2018-01-17,069960,2562567289500,23402441
2018-01-17,071050,4452506760800,55725992
2018-01-17,078930,6104540334600,92915378
2018-01-17,086790,15895364429400,296003062
2018-01-17,088350,6366324900000,868530000
2018-01-17,090430,17771380960000,58458490
2018-01-17,093370,984057369450,92399753
2018-01-17,096770,18308181672000,92465564
2018-01-17,097950,4802924646000,13176748
2018-01-17,105560,27344494519800,418111537
2018-01-17,111770,1382517801600,44311468
2018-01-17,120110,2072659622400,25651728
2018-01-17,128940,6575273228000,11163452
2018-01-17,138040,2157575851800,142885818
2018-01-17,139480,7261650849500,27875819
2018-01-17,161390,6565378657000,123875069
2018-01-17,185750,1336085100000,9409050
2018-01-17,207940,26300587500000,66165000
2018-01-17,214370,909932100000,10743000
2018-01-17,241560,3528770643200,100249166
2018-01-17,251270,14326945872500,85026385
2018-01-17,267250,7149824863000,16286617
2018-01-17,267260,1178767936500,10205783
2018-01-17,271560,4368451860500,39533501
2018-01-18,000100,2648158392000,11665896
2018-01-18,000150,2236567349500,19198003
2018-01-18,000270,13255381446900,405363347
2018-01-18,000660,54745777848000,728002365
2018-01-18,000720,4237086858250,111355765
2018-01-18,000810,13146517267500,47374837
2018-01-18,000990,587873774000,44367832
2018-01-18,001450,4143690000000,89400000
2018-01-18,001570,121083164685,42710111
2018-01-18,002380,4196213917500,10556513
2018-01-18,002790,12492414270000,82458180
2018-01-18,003550,16013301756800,172557131
2018-01-18,003670,2873755500000,59070000
2018-01-18,004020,7886645893500,133445785
2018-01-18,004170,3160303101000,9845181
2018-01-18,004990,4988339100000,73683000
2018-01-18,005380,34142854245000,220276479
2018-01-18,005387,3874228095000,37613865
2018-01-18,005490,33566931475000,87186835
2018-01-18,005830,5076360000000,70800000
2018-01-18,005930,322100742530000,129098494
2018-01-18,005935,37358937260000,18250580
2018-01-18,006280,2588568167000,11686538
2018-01-18,006400,14990667540000,68764530
2018-01-18,006800,6696479900400,666316408
2018-01-18,007070,3253250000000,77000000
2018-01-18,008770,3728571495000,39248121
2018-01-18,008930,6819646203000,62279874
2018-01-18,009150,7730797536000,74693696
2018-01-18,009830,5488151654700,164809359
2018-01-18,010130,9604830000000,18870000
2018-01-18,010140,3377400000000,390000000
2018-01-18,010950,12440398516000,112582792
2018-01-18,011070,3313394980000,23667107
2018-01-18,011170,13110347767500,34275419
2018-01-18,011200,1440542920740,311805827
