날짜,종목코드,종목명,종가,거래량,시가총액,PER,PBR,상장폐지일,사유
2019-01-21,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-22,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-23,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-24,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-25,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-28,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-29,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-30,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-01-31,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-02-01,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-02-07,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-02-08,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-02-11,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2019-02-12,000030,우리은행,14800,0,,,,2019-02-13,지주회사(최대주주등)의 완전자회사화 등
2018-01-02,000060,메리츠화재,23350,120794,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-03,000060,메리츠화재,23350,106458,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-04,000060,메리츠화재,22700,265652,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-05,000060,메리츠화재,23250,111782,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-08,000060,메리츠화재,23000,111546,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-09,000060,메리츠화재,23150,130795,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-10,000060,메리츠화재,22850,213045,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-11,000060,메리츠화재,23600,115002,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-12,000060,메리츠화재,23650,154576,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-15,000060,메리츠화재,24450,138994,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-16,000060,메리츠화재,24450,151697,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-17,000060,메리츠화재,24100,100313,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-18,000060,메리츠화재,24000,109236,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-19,000060,메리츠화재,24000,89711,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-22,000060,메리츠화재,23900,100447,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-23,000060,메리츠화재,23950,174571,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-24,000060,메리츠화재,23850,103303,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-25,000060,메리츠화재,23700,215848,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-26,000060,메리츠화재,23950,83703,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-29,000060,메리츠화재,24800,270220,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-30,000060,메리츠화재,24600,215637,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-01-31,000060,메리츠화재,24900,241035,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-01,000060,메리츠화재,25300,287264,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-02,000060,메리츠화재,25250,191480,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-05,000060,메리츠화재,24700,79722,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-06,000060,메리츠화재,24250,149029,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-07,000060,메리츠화재,23900,88509,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-08,000060,메리츠화재,23700,152142,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-09,000060,메리츠화재,23400,127426,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-12,000060,메리츠화재,24100,121401,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-13,000060,메리츠화재,23750,122766,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-14,000060,메리츠화재,23850,98342,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-19,000060,메리츠화재,23550,148278,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-20,000060,메리츠화재,23500,54151,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-21,000060,메리츠화재,23650,98074,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-22,000060,메리츠화재,23400,119617,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-23,000060,메리츠화재,23750,77761,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-26,000060,메리츠화재,23250,241340,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-27,000060,메리츠화재,23100,119949,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-02-28,000060,메리츠화재,22850,217848,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-02,000060,메리츠화재,22700,194641,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-05,000060,메리츠화재,22650,99310,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-06,000060,메리츠화재,22200,265120,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-07,000060,메리츠화재,21900,212323,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-08,000060,메리츠화재,22000,541324,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-09,000060,메리츠화재,22050,342903,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-12,000060,메리츠화재,22050,299027,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-13,000060,메리츠화재,21850,300676,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-14,000060,메리츠화재,21750,175203,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-15,000060,메리츠화재,21750,171523,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-16,000060,메리츠화재,21700,143137,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-19,000060,메리츠화재,21400,125351,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-20,000060,메리츠화재,21450,152762,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-21,000060,메리츠화재,21650,110260,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-22,000060,메리츠화재,22000,244877,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-23,000060,메리츠화재,21100,191091,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-26,000060,메리츠화재,21300,182322,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-27,000060,메리츠화재,21450,217111,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-28,000060,메리츠화재,21200,263271,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-29,000060,메리츠화재,21150,145570,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-03-30,000060,메리츠화재,21050,207096,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-02,000060,메리츠화재,21050,148237,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-03,000060,메리츠화재,20700,104257,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-04,000060,메리츠화재,20500,102141,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-05,000060,메리츠화재,20550,202207,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-06,000060,메리츠화재,20800,61769,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-09,000060,메리츠화재,20600,43256,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-10,000060,메리츠화재,20550,137832,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-11,000060,메리츠화재,20350,140950,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-12,000060,메리츠화재,20300,159789,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-13,000060,메리츠화재,20400,294084,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-16,000060,메리츠화재,20400,121893,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-17,000060,메리츠화재,20150,128069,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-18,000060,메리츠화재,20700,146173,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-19,000060,메리츠화재,20600,106680,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-20,000060,메리츠화재,20450,43806,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-23,000060,메리츠화재,20550,81881,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-24,000060,메리츠화재,20600,118226,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-25,000060,메리츠화재,21050,137058,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-26,000060,메리츠화재,20850,121672,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-27,000060,메리츠화재,20500,93653,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-04-30,000060,메리츠화재,20950,100749,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-02,000060,메리츠화재,20800,79021,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-03,000060,메리츠화재,20550,194114,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-04,000060,메리츠화재,20450,76468,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-08,000060,메리츠화재,20600,87751,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-09,000060,메리츠화재,20350,101169,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-10,000060,메리츠화재,20400,191212,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-11,000060,메리츠화재,20700,104720,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-14,000060,메리츠화재,20650,172121,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-15,000060,메리츠화재,20350,88169,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-16,000060,메리츠화재,20200,113737,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-17,000060,메리츠화재,20300,86330,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-18,000060,메리츠화재,20000,165932,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-21,000060,메리츠화재,20200,89415,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-23,000060,메리츠화재,19750,268806,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-24,000060,메리츠화재,20300,137803,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-25,000060,메리츠화재,20300,143180,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-28,000060,메리츠화재,19950,110729,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-29,000060,메리츠화재,20000,102872,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-30,000060,메리츠화재,19750,98835,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-05-31,000060,메리츠화재,20500,167466,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-01,000060,메리츠화재,20050,53388,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-04,000060,메리츠화재,20050,74026,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-05,000060,메리츠화재,20150,96187,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-07,000060,메리츠화재,20050,99903,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-08,000060,메리츠화재,20400,144030,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-11,000060,메리츠화재,20150,192628,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-12,000060,메리츠화재,20700,115329,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-14,000060,메리츠화재,20950,264226,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-15,000060,메리츠화재,20150,233158,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-18,000060,메리츠화재,20900,193891,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-19,000060,메리츠화재,21100,589870,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-20,000060,메리츠화재,20700,131528,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-21,000060,메리츠화재,19700,386376,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-22,000060,메리츠화재,20000,213612,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-25,000060,메리츠화재,19550,205908,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-26,000060,메리츠화재,19400,99673,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-27,000060,메리츠화재,19200,172450,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
2018-06-28,000060,메리츠화재,19300,230866,,,,2023-02-21,지주회사(최대주주등)의 완전자회사화 등
